date,province,city,inflect,cure,dead
2月7日,湖南,益阳市,2,0,0
2月7日,湖南,郴州市,4,2,0
2月7日,湖南,永州市,6,0,0
2月7日,湖南,怀化市,2,0,0
2月7日,湖南,娄底市,2,0,0
2月7日,湖南,湘西州,1,0,0
2月7日,湖南,衡阳市,0,3,0
2月7日,韩国,,1,1,0
2月7日,新疆,乌鲁木齐市,3,0,0
2月7日,广东,广州市,29,0,0
2月7日,广东,深圳市,20,0,0
2月7日,广东,佛山市,7,2,0
2月7日,广东,东莞市,6,0,0
2月7日,广东,惠州市,4,0,0
2月7日,广东,中山市,2,3,0
2月7日,广东,汕头市,2,0,0
2月7日,广东,江门市,2,1,0
2月7日,广东,肇庆市,1,0,1
2月7日,广东,河源市,1,0,0
2月7日,海南,海口市,1,0,0
2月7日,海南,儋州市,1,0,0
2月7日,海南,昌江县,1,0,0
2月7日,内蒙古,呼和浩特市,2,0,0
2月7日,内蒙古,赤峰市,1,0,0
2月7日,内蒙古,通辽市,1,0,0
2月7日,天津,宝坻区,2,0,0
2月7日,陕西,西安市,6,1,0
2月7日,陕西,宝鸡市,2,2,0
2月7日,陕西,铜川市,1,0,0
2月7日,陕西,汉中市,1,0,0
2月7日,陕西,商洛市,1,0,0
2月7日,陕西,咸阳市,0,1,0
2月7日,北京,西城区,2,0,0
2月7日,北京,朝阳区,3,0,0
2月7日,北京,丰台区,2,0,0
2月7日,北京,石景山区,2,0,0
2月7日,北京,房山区,2,0,0
2月7日,北京,通州区,1,0,0
2月7日,北京,顺义区,2,0,0
2月7日,北京,昌平区,2,0,0
2月7日,北京,大兴区,2,0,0
2月7日,北京,怀柔区,2,0,0
2月7日,北京,外地来京,3,0,0
2月7日,北京,丰台区,0,2,0
2月7日,福建,福州市,1,1,0
2月7日,福建,厦门市,2,1,0
2月7日,福建,泉州市,1,0,0
2月7日,福建,三明市,1,0,0
2月7日,福建,莆田市,2,0,0
2月7日,福建,龙岩市,2,0,0
2月7日,福建,漳州市,0,1,0
2月7日,上海,地市明细不详,0,0,0
2月7日,云南,丽江市,0,1,0
2月7日,安徽,黄山市,0,1,0
2月7日,浙江,金华市,0,1,0
2月7日,越南,,2,0,0
2月7日,上海,外地来沪,1,6,0
2月7日,上海,松江区,3,0,0
2月7日,上海,浦东新区,2,2,0
2月7日,上海,静安区,1,1,0
2月7日,上海,徐汇区,1,1,0
2月7日,辽宁,沈阳市,1,0,0
2月7日,辽宁,锦州市,0,1,0
2月7日,重庆,万州区,1,1,0
2月7日,重庆,合川区,1,0,0
2月7日,重庆,大足区,1,0,0
2月7日,重庆,云阳县,1,0,0
2月7日,马来西亚,,1,0,0
2月7日,山东,济南市,2,0,0
2月7日,山东,青岛市,1,0,0
2月7日,山东,烟台市,3,0,0
2月7日,山东,威海市,1,0,0
2月7日,山东,济宁市,0,3,0
2月7日,山东,聊城市,0,1,0
2月7日,广东,深圳市,5,0,0
2月7日,广东,珠海市,3,0,0
2月7日,广东,江门市,3,1,0
2月7日,广东,佛山市,2,0,0
2月7日,广东,湛江市,1,0,0
2月7日,广东,河源市,1,0,0
2月7日,广东,广州市,1,0,0
2月7日,云南,昆明市,1,2,0
2月7日,云南,大理州,0,1,0
2月7日,云南,西双版纳州,0,1,0
2月7日,陕西,宝鸡市,0,0,0
2月7日,陕西,铜川市,0,2,0
2月7日,广东,梅州市,0,4,0
2月7日,浙江,杭州市,0,2,0
2月7日,浙江,台州市,0,3,0
2月7日,浙江,绍兴市,0,2,0
2月7日,浙江,舟山市,0,1,0
2月7日,河南,信阳市,0,2,0
2月7日,河南,驻马店市,0,0,0
2月7日,香港,香港,1,0,0
2月7日,河南,平顶山市,0,1,0
2月7日,湖南,郴州市,0,2,0
2月7日,湖南,怀化市,0,3,0
2月7日,湖南,长沙市,0,8,0
2月7日,安徽,合肥市,0,2,0
2月7日,安徽,阜阳市,0,2,0
2月7日,安徽,蚌埠市,0,1,0
2月7日,安徽,芜湖市,0,1,0
2月7日,安徽,铜陵市,0,3,0
2月7日,安徽,安庆市,0,3,0
2月7日,安徽,黄山市,0,0,0
2月7日,四川,绵阳市,0,1,0
2月7日,黑龙江,哈尔滨市,0,3,0
2月7日,黑龙江,绥化市,0,1,0
2月7日,辽宁,沈阳市,0,1,0
2月7日,贵州,毕节市,4,0,0
2月7日,河北,邢台市,0,1,0
2月7日,江苏,扬州市,0,2,0
2月7日,山东,济宁市,0,0,0
2月7日,山东,青岛市,0,1,0
2月7日,山东,聊城市,0,1,0
2月7日,海南,海口市,2,0,0
2月7日,海南,万宁市,1,0,0
2月7日,海南,澄迈县,1,0,0
2月7日,海南,三亚市,0,2,0
2月7日,浙江,温州市,0,12,0
2月7日,辽宁,沈阳市,1,0,0
2月7日,海南,三亚市,2,0,0
2月7日,内蒙古,赤峰市,0,1,0
2月7日,湖南,衡阳市,0,6,0
2月7日,湖南,永州市,0,2,0
2月7日,湖南,岳阳市,0,2,0
2月7日,湖南,长沙市,0,1,0
2月7日,湖南,邵阳市,0,1,0
2月7日,广东,深圳市,0,9,0
2月7日,广东,广州市,1,1,0
2月7日,浙江,宁波市,0,3,0
2月7日,河南,信阳市,0,4,0
2月7日,重庆,云阳县,0,2,0
2月7日,重庆,万州区,0,1,0
2月7日,重庆,江津区,0,1,0
2月7日,重庆,合川区,0,1,0
2月7日,重庆,江北区,0,1,0
2月7日,辽宁,锦州市,1,0,0
2月7日,辽宁,葫芦岛市,2,0,0
2月7日,江苏,南京市,0,2,0
2月7日,甘肃,定西市,3,0,0
2月7日,甘肃,平凉市,1,0,0
2月7日,甘肃,兰州市,0,0,1
2月7日,广东,阳江市,0,1,0
2月7日,广东,茂名市,0,1,0
2月7日,新加坡,,3,0,0
2月7日,意大利,,1,0,0
2月7日,英国,,1,0,0
2月6日,日本,NA,-8,0,0
2月6日,甘肃,临夏州,0,2,0
2月6日,新加坡,,4,0,0
2月6日,重庆,万州区,1,1,0
2月6日,重庆,渝中区,1,0,0
2月6日,重庆,江北区,2,0,0
2月6日,重庆,綦江区,1,0,0
2月6日,重庆,潼南区,3,0,0
2月6日,重庆,丰都县,3,0,0
2月6日,重庆,垫江县,1,0,0
2月6日,重庆,云阳县,1,0,0
2月6日,安徽,淮南市,0,2,0
2月6日,湖北,武汉市,1766,0,0
2月6日,湖北,孝感市,424,0,0
2月6日,湖北,黄冈市,162,0,0
2月6日,湖北,随州市,128,0,0
2月6日,湖北,荆州市,88,0,0
2月6日,湖北,荆门市,86,0,0
2月6日,湖北,宜昌市,67,0,0
2月6日,湖北,黄石市,57,0,0
2月6日,湖北,襄阳市,52,0,0
2月6日,湖北,鄂州市,41,0,0
2月6日,湖北,仙桃市,40,0,0
2月6日,湖北,十堰市,35,0,0
2月6日,湖北,咸宁市,15,0,0
2月6日,湖北,天门市,10,0,0
2月6日,湖北,潜江市,10,0,0
2月6日,湖北,恩施州,6,0,0
2月6日,湖北,宜昌市,0,0,2
2月6日,湖北,荆州市,0,0,1
2月6日,湖北,荆门市,0,0,1
2月6日,湖北,武汉市,0,0,52
2月6日,湖北,孝感市,0,0,7
2月6日,湖北,黄冈市,0,0,4
2月6日,湖北,咸宁市,0,0,1
2月6日,湖北,随州市,0,0,1
2月6日,湖北,仙桃市,0,0,1
2月6日,湖北,武汉市,0,58,0
2月6日,湖北,黄石市,0,2,0
2月6日,湖北,十堰市,0,5,0
2月6日,湖北,襄阳市,0,2,0
2月6日,湖北,荆州市,0,7,0
2月6日,湖北,荆门市,0,5,0
2月6日,湖北,鄂州市,0,2,0
2月6日,湖北,孝感市,0,3,0
2月6日,湖北,黄冈市,0,10,0
2月6日,湖北,咸宁市,0,1,0
2月6日,湖北,天门市,0,1,0
2月6日,河南,郑州市,0,1,0
2月6日,江苏,徐州市,0,2,0
2月6日,云南,昆明市,2,0,0
2月6日,云南,玉溪市,1,0,0
2月6日,云南,大理州,1,0,0
2月6日,山西,晋中市,5,0,0
2月6日,山西,长治市,2,0,0
2月6日,山西,阳泉市,1,0,0
2月6日,山西,吕梁市,1,0,0
2月6日,山西,临汾市,0,1,0
2月6日,美国,,1,0,0
2月6日,上海,宝山区,3,0,0
2月6日,上海,徐汇区,2,0,0
2月6日,上海,浦东新区,1,0,0
2月6日,上海,静安区,1,0,0
2月6日,上海,长宁区,1,0,0
2月6日,上海,青浦区,1,0,0
2月6日,上海,外地来沪,2,0,0
2月6日,河北,唐山市,5,0,0
2月6日,河北,邯郸市,4,0,0
2月6日,河北,石家庄市,3,0,0
2月6日,河北,邢台市,3,0,0
2月6日,河北,张家口市,2,0,0
2月6日,河北,衡水市,2,0,0
2月6日,河北,承德市,1,0,0
2月6日,河北,廊坊市,1,0,0
2月6日,河北,沧州市,1,0,0
2月6日,河北,保定市,0,2,0
2月6日,河北,石家庄市,0,2,0
2月6日,广西,南宁市,2,0,0
2月6日,广西,柳州市,3,0,0
2月6日,广西,桂林市,1,0,0
2月6日,广西,北海市,2,0,0
2月6日,广西,防城港市,2,0,0
2月6日,广西,钦州市,3,0,0
2月6日,广西,贵港市,2,0,0
2月6日,广西,河池市,2,0,0
2月6日,广西,来宾市,1,0,0
2月6日,天津,河东区,0,1,0
2月6日,吉林,辽源市,2,0,0
2月6日,吉林,长春市,1,0,0
2月6日,吉林,四平市,1,0,0
2月6日,吉林,延边州,1,0,0
2月6日,吉林,吉林市,0,1,0
2月6日,贵州,贵阳市,3,0,0
2月6日,贵州,毕节市,2,0,0
2月6日,贵州,铜仁市,0,1,0
2月6日,河南,郑州市,10,0,0
2月6日,河南,开封市,1,0,0
2月6日,河南,洛阳市,4,0,0
2月6日,河南,平顶山市,7,0,0
2月6日,河南,安阳市,2,0,0
2月6日,河南,新乡市,2,0,0
2月6日,河南,焦作市,2,0,0
2月6日,河南,濮阳市,1,0,0
2月6日,河南,许昌市,2,0,0
2月6日,河南,漯河市,2,0,0
2月6日,河南,南阳市,4,1,0
2月6日,河南,商丘市,4,0,0
2月6日,河南,信阳市,26,0,0
2月6日,河南,周口市,3,0,0
2月6日,河南,驻马店市,16,2,0
2月6日,河南,济源市,1,0,0
2月6日,安徽,合肥市,11,0,0
2月6日,安徽,淮北市,3,0,0
2月6日,安徽,亳州市,8,0,0
2月6日,安徽,宿州市,1,0,0
2月6日,安徽,蚌埠市,16,0,0
2月6日,安徽,阜阳市,11,0,0
2月6日,安徽,六安市,2,0,0
2月6日,安徽,芜湖市,3,1,0
2月6日,安徽,宣城市,1,0,0
2月6日,安徽,铜陵市,1,0,0
2月6日,安徽,安庆市,4,0,0
2月6日,黑龙江,哈尔滨市,9,0,0
2月6日,黑龙江,齐齐哈尔市,6,0,0
2月6日,黑龙江,牡丹江市,1,0,0
2月6日,黑龙江,佳木斯市,1,0,0
2月6日,黑龙江,大庆市,2,0,0
2月6日,黑龙江,鸡西市,9,0,0
2月6日,黑龙江,双鸭山市,4,0,0
2月6日,黑龙江,绥化市,5,0,0
2月6日,黑龙江,大庆市,0,0,1
2月6日,山东,济南市,4,0,0
2月6日,山东,青岛市,6,0,0
2月6日,山东,烟台市,2,0,0
2月6日,山东,潍坊市,5,0,0
2月6日,山东,济宁市,7,0,0
2月6日,山东,泰安市,4,0,0
2月6日,山东,威海市,1,3,0
2月6日,山东,临沂市,2,0,0
2月6日,山东,德州市,2,0,0
2月6日,山东,聊城市,3,0,0
2月6日,山东,菏泽市,0,2,0
2月6日,江苏,南京市,5,0,0
2月6日,江苏,无锡市,2,0,0
2月6日,江苏,常州市,3,0,0
2月6日,江苏,苏州市,5,0,0
2月6日,江苏,南通市,2,0,0
2月6日,江苏,连云港市,2,0,0
2月6日,江苏,淮安市,8,0,0
2月6日,江苏,盐城市,1,0,0
2月6日,江苏,镇江市,2,0,0
2月6日,江苏,泰州市,2,0,0
2月6日,江苏,南京市,0,1,0
2月6日,江苏,苏州市,0,1,0
2月6日,湖南,长沙市,15,0,0
2月6日,湖南,衡阳市,4,0,0
2月6日,湖南,株洲市,3,0,0
2月6日,湖南,湘潭市,1,0,0
2月6日,湖南,邵阳市,6,0,0
2月6日,湖南,岳阳市,4,0,0
2月6日,湖南,常德市,6,0,0
2月6日,湖南,益阳市,1,0,0
2月6日,湖南,郴州市,1,0,0
2月6日,湖南,永州市,2,0,0
2月6日,湖南,怀化市,1,0,0
2月6日,湖南,娄底市,6,0,0
2月6日,湖南,邵阳市,0,1,0
2月6日,湖南,岳阳市,0,2,0
2月6日,湖南,张家界市,0,2,0
2月6日,湖南,益阳市,0,2,0
2月6日,湖南,永州市,0,3,0
2月6日,四川,成都市,5,2,0
2月6日,四川,巴中市,4,0,0
2月6日,四川,达州市,3,0,0
2月6日,四川,泸州市,2,0,0
2月6日,四川,甘孜州,2,0,0
2月6日,四川,绵阳市,1,0,0
2月6日,四川,内江市,1,0,0
2月6日,四川,南充市,1,2,0
2月6日,四川,宜宾市,1,0,0
2月6日,韩国,,4,1,0
2月6日,新疆,巴音郭楞州,1,0,0
2月6日,新疆,乌鲁木齐市,3,0,0
2月6日,浙江,杭州市,10,1,0
2月6日,浙江,宁波市,6,2,0
2月6日,浙江,温州市,32,0,0
2月6日,浙江,嘉兴市,3,0,0
2月6日,浙江,绍兴市,3,0,0
2月6日,浙江,金华市,3,2,0
2月6日,浙江,台州市,2,0,0
2月6日,浙江,衢州市,0,2,0
2月6日,浙江,舟山市,0,1,0
2月6日,江西,南昌市,15,0,0
2月6日,江西,新余市,9,0,0
2月6日,江西,上饶市,9,0,0
2月6日,江西,九江市,6,0,0
2月6日,江西,宜春市,6,0,0
2月6日,江西,赣州市,4,0,0
2月6日,江西,抚州市,2,0,0
2月6日,江西,萍乡市,1,0,0
2月6日,江西,南昌市,0,3,0
2月6日,江西,新余市,0,1,0
2月6日,江西,抚州市,0,4,0
2月6日,江西,九江市,0,1,0
2月6日,江西,赣州市,0,1,0
2月6日,广东,深圳市,25,0,0
2月6日,广东,广州市,18,0,0
2月6日,广东,中山市,9,0,0
2月6日,广东,珠海市,4,0,0
2月6日,广东,惠州市,4,0,0
2月6日,广东,东莞市,3,0,0
2月6日,广东,肇庆市,2,0,0
2月6日,广东,梅州市,2,0,0
2月6日,广东,江门市,2,0,0
2月6日,广东,湛江市,1,0,0
2月6日,广东,阳江市,1,0,0
2月6日,广东,揭阳市,1,0,0
2月6日,广东,佛山市,1,0,0
2月6日,广东,潮州市,1,0,0
2月6日,宁夏,银川市,5,0,0
2月6日,宁夏,吴忠市,1,0,0
2月6日,青海,西宁市,1,3,0
2月6日,江苏,连云港市,0,1,0
2月6日,陕西,西安市,4,3,0
2月6日,陕西,汉中市,1,0,0
2月6日,陕西,安康市,2,0,0
2月6日,陕西,榆林市,1,0,0
2月6日,内蒙古,包头市,2,0,0
2月6日,内蒙古,呼伦贝尔市,2,0,0
2月6日,内蒙古,锡林郭勒盟,0,1,0
2月6日,海南,东方市,1,0,0
2月6日,钻石公主号,,10,0,0
2月6日,上海,地市明细不详,0,0,0
2月6日,北京,东城区,1,0,0
2月6日,北京,西城区,5,0,0
2月6日,北京,朝阳区,5,0,0
2月6日,北京,海淀区,2,0,0
2月6日,北京,石景山区,4,0,0
2月6日,北京,大兴区,3,0,0
2月6日,北京,怀柔区,1,0,0
2月6日,北京,地市明细不详,0,7,0
2月6日,福建,福州市,1,2,0
2月6日,福建,漳州市,1,0,0
2月6日,福建,泉州市,2,1,0
2月6日,福建,莆田市,4,0,0
2月6日,福建,宁德市,2,0,0
2月6日,福建,厦门市,0,1,0
2月6日,江苏,南通市,0,2,0
2月6日,陕西,铜川市,0,1,0
2月6日,河北,邯郸市,0,2,0
2月6日,天津,北辰区,1,0,0
2月6日,天津,宝坻区,1,0,0
2月6日,天津,宝坻区,1,0,0
2月6日,天津,宝坻区,1,0,0
2月6日,天津,宝坻区,1,0,0
2月6日,天津,宝坻区,1,0,0
2月6日,天津,西青区,1,0,0
2月6日,天津,东丽区,1,0,0
2月6日,天津,宝坻区,1,0,0
2月6日,云南,昭通市,0,1,0
2月6日,上海,外地来沪,1,0,0
2月6日,上海,普陀区,1,0,0
2月6日,上海,奉贤区,1,0,0
2月6日,安徽,阜阳市,0,4,0
2月6日,安徽,亳州市,0,3,0
2月6日,安徽,合肥市,0,2,0
2月6日,安徽,铜陵市,0,1,0
2月6日,安徽,宣城市,0,1,0
2月6日,山东,济南市,1,3,0
2月6日,山东,烟台市,1,0,0
2月6日,山东,威海市,1,0,0
2月6日,山东,菏泽市,1,0,0
2月6日,山东,青岛市,0,1,0
2月6日,山东,济宁市,0,1,0
2月6日,山东,日照市,0,2,0
2月6日,山东,德州市,0,1,0
2月6日,山东,滨州市,0,1,0
2月6日,湖北,武汉市,0,0,0
2月6日,四川,遂宁市,0,1,0
2月6日,广东,广州市,0,0,0
2月6日,广东,佛山市,0,0,0
2月6日,广东,深圳市,0,0,0
2月6日,广东,肇庆市,0,0,0
2月6日,广东,汕头市,0,0,0
2月6日,江苏,常州市,0,1,0
2月6日,江苏,淮安市,0,1,0
2月6日,江苏,盐城市,0,1,0
2月6日,重庆,万州区,2,0,0
2月6日,重庆,渝中区,1,0,0
2月6日,重庆,合川区,4,0,0
2月6日,重庆,梁平区,1,0,0
2月6日,重庆,垫江县,1,0,0
2月6日,重庆,奉节县,1,0,0
2月6日,重庆,万盛区,1,0,0
2月6日,马来西亚,,2,0,0
2月6日,台湾,,2,0,0
2月6日,云南,昆明市,3,0,0
2月6日,云南,大理州,2,0,0
2月6日,云南,地市明细不详,0,1,0
2月6日,贵州,遵义市,2,0,0
2月6日,贵州,黔南州,0,3,0
2月6日,澳门,,0,1,0
2月6日,辽宁,鞍山市,2,0,0
2月6日,海南,海口市,2,0,0
2月6日,海南,澄迈县,2,0,0
2月6日,海南,文昌市,2,0,0
2月6日,河北,沧州市,0,2,0
2月6日,辽宁,丹东市,0,1,0
2月6日,海南,海口市,0,2,0
2月6日,海南,三亚市,0,1,0
2月6日,广东,深圳市,0,6,0
2月6日,广东,广州市,0,7,0
2月6日,浙江,温州市,0,8,0
2月6日,浙江,宁波市,0,3,0
2月6日,浙江,嘉兴市,0,1,0
2月6日,湖南,湘潭市,0,2,0
2月6日,湖南,常德市,0,11,0
2月6日,湖南,株洲市,0,5,0
2月6日,湖南,怀化市,0,1,0
2月6日,湖南,娄底市,0,1,0
2月6日,湖南,邵阳市,0,4,0
2月6日,湖南,岳阳市,0,1,0
2月6日,辽宁,盘锦市,3,0,0
2月6日,河南,郑州市,0,5,0
2月6日,河南,三门峡市,0,1,0
2月6日,台湾,,3,1,0
2月6日,海南,三亚市,2,0,1
2月6日,新加坡,,2,0,0
2月6日,河北,张家口市,0,1,0
2月6日,河北,廊坊市,0,3,0
2月6日,芬兰,,0,1,0
2月6日,广东,汕尾市,0,1,0
2月5日,日本,NA,13,0,0
2月5日,重庆,万州区,5,1,0
2月5日,重庆,涪陵区,1,0,0
2月5日,重庆,渝中区,3,0,0
2月5日,重庆,九龙坡区,4,0,0
2月5日,重庆,南岸区,1,0,0
2月5日,重庆,綦江区,2,0,0
2月5日,重庆,潼南区,2,0,0
2月5日,重庆,垫江县,2,0,0
2月5日,重庆,巫山县,1,0,0
2月5日,重庆,两江新区,1,0,0
2月5日,重庆,忠县,0,1,0
2月5日,重庆,云阳县,0,1,0
2月5日,重庆,奉节县,0,1,0
2月5日,重庆,巫溪县,0,1,0
2月5日,加拿大,,1,0,0
2月5日,湖北,武汉市,1967,65,49
2月5日,湖北,黄石市,104,8,0
2月5日,湖北,十堰市,27,3,0
2月5日,湖北,襄阳市,103,6,1
2月5日,湖北,宜昌市,44,7,1
2月5日,湖北,荆州市,100,3,2
2月5日,湖北,荆门市,22,10,2
2月5日,湖北,鄂州市,50,2,0
2月5日,湖北,孝感市,342,2,1
2月5日,湖北,黄冈市,223,9,6
2月5日,湖北,咸宁市,36,1,0
2月5日,湖北,随州市,65,6,2
2月5日,湖北,恩施州,15,1,0
2月5日,湖北,仙桃市,37,0,1
2月5日,湖北,天门市,11,0,0
2月5日,湖北,潜江市,10,0,0
2月5日,广西,南宁市,1,0,0
2月5日,广西,柳州市,2,0,0
2月5日,广西,桂林市,2,0,0
2月5日,广西,北海市,2,0,0
2月5日,广西,防城港市,2,0,0
2月5日,广西,钦州市,1,0,0
2月5日,广西,河池市,1,0,0
2月5日,河北,保定市,4,0,0
2月5日,河北,承德市,1,0,0
2月5日,河北,张家口市,1,0,0
2月5日,河北,唐山市,1,0,0
2月5日,河北,廊坊市,1,0,0
2月5日,河北,秦皇岛市,1,0,0
2月5日,河北,石家庄市,0,0,0
2月5日,上海,外地来沪,3,0,0
2月5日,上海,浦东新区,2,0,0
2月5日,上海,静安区,2,0,0
2月5日,上海,徐汇区,1,0,0
2月5日,上海,长宁区,1,0,0
2月5日,上海,杨浦区,1,0,0
2月5日,上海,闵行区,1,0,0
2月5日,上海,松江区,1,0,0
2月5日,上海,青浦区,1,0,0
2月5日,上海,崇明县,1,0,0
2月5日,河南,郑州市,7,0,0
2月5日,河南,开封市,5,0,0
2月5日,河南,洛阳市,5,0,0
2月5日,河南,平顶山市,6,0,0
2月5日,河南,安阳市,2,0,0
2月5日,河南,新乡市,6,0,0
2月5日,河南,焦作市,3,0,0
2月5日,河南,许昌市,5,0,0
2月5日,河南,漯河市,1,0,0
2月5日,河南,南阳市,8,2,0
2月5日,河南,商丘市,1,0,0
2月5日,河南,信阳市,26,0,0
2月5日,河南,周口市,4,0,0
2月5日,河南,驻马店市,10,0,0
2月5日,四川,成都市,5,7,0
2月5日,四川,达州市,4,0,0
2月5日,四川,巴中市,3,0,0
2月5日,四川,甘孜州,2,0,0
2月5日,四川,攀枝花市,1,0,0
2月5日,四川,泸州市,1,0,0
2月5日,四川,南充市,1,0,0
2月5日,四川,雅安市,1,0,0
2月5日,四川,凉山州,1,0,0
2月5日,四川,绵阳市,0,1,0
2月5日,四川,眉山市,0,1,0
2月5日,黑龙江,哈尔滨市,10,0,0
2月5日,黑龙江,齐齐哈尔市,14,0,0
2月5日,黑龙江,牡丹江市,1,0,0
2月5日,黑龙江,鸡西市,3,0,0
2月5日,黑龙江,双鸭山市,4,0,0
2月5日,黑龙江,绥化市,2,0,0
2月5日,黑龙江,七台河市,1,0,0
2月5日,贵州,贵阳市,2,0,0
2月5日,贵州,安顺市,1,0,0
2月5日,贵州,毕节市,2,0,0
2月5日,贵州,黔东南州,1,0,0
2月5日,安徽,合肥市,12,0,0
2月5日,安徽,淮北市,3,0,0
2月5日,安徽,亳州市,10,0,0
2月5日,安徽,宿州市,1,0,0
2月5日,安徽,蚌埠市,5,0,0
2月5日,安徽,阜阳市,5,0,0
2月5日,安徽,淮南市,4,0,0
2月5日,安徽,六安市,4,0,0
2月5日,安徽,马鞍山市,2,0,0
2月5日,安徽,芜湖市,2,0,0
2月5日,安徽,池州市,1,0,0
2月5日,安徽,安庆市,1,0,0
2月5日,江苏,南京市,3,0,0
2月5日,江苏,无锡市,1,1,0
2月5日,江苏,徐州市,6,0,0
2月5日,江苏,常州市,5,0,0
2月5日,江苏,苏州市,3,0,0
2月5日,江苏,南通市,3,0,0
2月5日,江苏,连云港市,3,0,0
2月5日,江苏,淮安市,4,0,0
2月5日,江苏,镇江市,1,0,0
2月5日,江苏,泰州市,3,1,0
2月5日,江苏,宿迁市,1,0,0
2月5日,浙江,杭州市,9,1,0
2月5日,浙江,宁波市,18,0,0
2月5日,浙江,温州市,24,0,0
2月5日,浙江,嘉兴市,4,0,0
2月5日,浙江,金华市,4,0,0
2月5日,浙江,台州市,7,0,0
2月5日,湖南,长沙市,16,4,0
2月5日,湖南,衡阳市,4,1,0
2月5日,湖南,株洲市,4,1,0
2月5日,湖南,湘潭市,2,1,0
2月5日,湖南,邵阳市,13,1,0
2月5日,湖南,岳阳市,6,0,0
2月5日,湖南,常德市,6,0,0
2月5日,湖南,益阳市,5,0,0
2月5日,湖南,郴州市,2,0,0
2月5日,湖南,永州市,4,0,0
2月5日,湖南,娄底市,5,1,0
2月5日,湖南,湘西州,1,0,0
2月5日,江西,上饶市,19,1,0
2月5日,江西,南昌市,13,3,0
2月5日,江西,新余市,10,1,0
2月5日,江西,抚州市,10,1,0
2月5日,江西,九江市,8,0,0
2月5日,江西,赣州市,6,0,0
2月5日,江西,宜春市,3,2,0
2月5日,江西,萍乡市,2,0,0
2月5日,江西,鹰潭市,1,0,0
2月5日,青海,西宁市,2,0,0
2月5日,山西,太原市,3,0,0
2月5日,山西,晋中市,2,0,0
2月5日,山西,运城市,1,0,0
2月5日,山西,朔州市,1,0,0
2月5日,云南,昭通市,1,0,0
2月5日,云南,西双版纳州,1,0,0
2月5日,云南,曲靖市,1,0,0
2月5日,吉林,长春市,10,0,0
2月5日,吉林,四平市,1,0,0
2月5日,吉林,公主岭市,1,0,0
2月5日,马来西亚,,2,1,0
2月5日,内蒙古,鄂尔多斯市,2,0,0
2月5日,内蒙古,包头市,1,0,0
2月5日,内蒙古,呼和浩特市,1,0,0
2月5日,内蒙古,巴彦淖尔市,1,0,0
2月5日,内蒙古,赤峰市,1,0,0
2月5日,内蒙古,乌海市,1,0,0
2月5日,广东,广州市,21,0,0
2月5日,广东,深圳市,20,0,0
2月5日,广东,东莞市,7,0,0
2月5日,广东,珠海市,5,0,0
2月5日,广东,中山市,4,0,0
2月5日,广东,湛江市,3,3,0
2月5日,广东,佛山市,3,0,0
2月5日,广东,汕头市,2,0,0
2月5日,广东,清远市,2,0,0
2月5日,广东,惠州市,2,0,0
2月5日,广东,肇庆市,1,0,0
2月5日,广东,梅州市,1,0,0
2月5日,广东,茂名市,1,0,0
2月5日,广东,江门市,1,0,0
2月5日,新疆,伊犁州,2,0,0
2月5日,新疆,昌吉州,1,0,0
2月5日,海南,海口市,2,0,0
2月5日,海南,三亚市,4,0,0
2月5日,海南,东方市,1,0,0
2月5日,海南,保亭县,2,0,0
2月5日,海南,临高县,1,0,0
2月5日,海南,澄迈县,1,0,0
2月5日,海南,陵水县,-1,0,0
2月5日,山东,滨州市,0,2,0
2月5日,山东,济南市,4,0,0
2月5日,山东,青岛市,2,0,0
2月5日,山东,淄博市,1,0,0
2月5日,山东,枣庄市,2,0,0
2月5日,山东,潍坊市,2,0,0
2月5日,山东,济宁市,2,0,0
2月5日,山东,泰安市,2,0,0
2月5日,山东,威海市,2,0,0
2月5日,山东,临沂市,2,0,0
2月5日,山东,聊城市,2,0,0
2月5日,山东,菏泽市,2,0,0
2月5日,陕西,西安市,10,0,0
2月5日,陕西,咸阳市,4,0,0
2月5日,陕西,渭南市,3,0,0
2月5日,陕西,汉中市,3,0,0
2月5日,陕西,安康市,2,0,0
2月5日,陕西,商洛市,1,0,0
2月5日,香港,,1,0,0
2月5日,天津,宝坻区,2,0,0
2月5日,海南,儋州市,2,0,0
2月5日,浙江,杭州市,0,7,0
2月5日,上海,NA,0,0,0
2月5日,陕西,安康市,0,1,0
2月5日,天津,宝坻区,0,0,1
2月5日,黑龙江,哈尔滨市,0,2,0
2月5日,钻石公主号,NA,10,0,0
2月5日,河南,郑州市,0,6,0
2月5日,江苏,盐城市,0,2,0
2月5日,福建,宁德市,0,1,0
2月5日,福建,泉州市,0,3,0
2月5日,福建,福州市,2,2,0
2月5日,福建,厦门市,1,0,0
2月5日,福建,漳州市,2,0,0
2月5日,福建,泉州市,2,0,0
2月5日,福建,莆田市,1,0,0
2月5日,福建,南平市,1,0,0
2月5日,福建,宁德市,2,0,0
2月5日,北京,东城区,4,0,0
2月5日,北京,西城区,1,0,0
2月5日,北京,朝阳区,7,0,0
2月5日,北京,丰台区,2,0,0
2月5日,北京,石景山区,1,0,0
2月5日,北京,房山区,6,0,0
2月5日,北京,顺义区,1,0,0
2月5日,北京,昌平区,1,0,0
2月5日,北京,怀柔区,1,0,0
2月5日,北京,外地来京,1,0,0
